,Tobin's Q,EPS,Liquidity,Profitability,Productivity,Leverage Ratio,Asset Turnover,Operational Margin,Return on Equity,Market Book Ratio,Assets Growth,Sales Growth,Employee Growth,BK
42357,-0.924308643,-0.001537626,-0.805193943,0.006209375,0.023149463,0.00211148,0.69781739,0.049112667,0.000823943,-0.022531402,-0.898055928,-0.399689072,-0.865023546,0
90868,0.139775603,-0.000291638,0.155909716,0.122884974,0.0425432,0.000665771,0.936759985,0.059267113,0.003228982,-0.022198649,-0.254651155,0.102684893,0.639369309,0
8751,-0.26984575,0.001882147,-0.107048113,0.168282486,0.041850775,0.002342354,-0.483110161,0.074904818,0.003309082,-0.022041244,2.696289517,1.342199743,1.393146034,0
76452,-0.402363655,-0.001649366,-0.752281882,-0.058769049,0.026945696,0.00477154,0.729078904,0.051076089,0.002106473,-0.020829722,-0.036818108,-0.148967464,-1.728437774,0
15315,0.452782787,0.000521308,0.265561849,0.183775162,0.046497067,0.002649286,0.798700433,0.061934119,0.003210874,-0.020224494,-0.100047149,-0.01283111,0.207560316,0
70246,-0.658597551,-0.001416104,-0.217741683,-0.006934564,0.03142118,0.000634764,-0.451892081,0.051735452,0.002851868,-0.02056622,0.304107953,-0.050839733,0.225213045,0
155,-0.691676412,0.0008964,-0.638192172,0.119337993,0.037907609,0.008684823,-0.710203846,0.075647501,0.003243596,-0.016841659,-0.13208801,-0.032495214,0.03808775,0
86507,1.096088488,-0.001078866,-0.658027619,0.039907665,0.045164639,0.000477748,-0.431235543,0.080908719,0.003145471,4.402033524,-0.645449721,-0.297197414,-0.016256172,0
16704,0.564338358,0.000946075,-0.466516845,0.261139362,0.045830368,0.004921514,-0.040988174,0.069045676,0.003243596,0.065218737,0.045501281,-0.177899396,-0.154209127,0
82753,0.71832189,-0.001195527,1.118744486,0.12449763,0.035299882,4.74E-06,-0.632739499,0.063337032,0.003047473,-0.015588083,0.327480713,-0.213202525,1.027707385,0
32415,0.112747351,6.39E-05,0.781801757,0.147694872,0.038562205,0.00032041,0.618771151,0.05778527,0.003178165,-0.017838963,0.234949082,-0.05983915,-0.194303265,0
55607,-0.027017835,0.002198785,-0.321959763,0.142055467,0.04053226,0.015661146,-0.192240381,0.065459747,0.003210874,-0.004669711,0.057368764,-0.041600823,0.150185192,0
23641,0.858217345,0.000335484,-0.466516845,0.044444578,0.049173427,-0.025248505,0.530280721,0.065459747,0.003145471,-0.024891943,0.398448799,-0.065192876,0.37066855,0
86612,0.014541891,-0.000252248,-0.677523131,0.136526468,0.039217851,0.006558611,0.228103305,0.05984836,0.003243596,0.032544581,0.703819112,0.238809447,-0.034483912,0
31911,2.139473953,-0.001257795,-1.049446766,-0.532738297,0.020637907,-7.44E-05,-1.016498266,-1.660474738,0.002982214,0.186290452,4.372744271,-0.115213466,-0.068664026,0
18568,0.840269273,-0.001222262,-0.190681964,-0.054930268,0.035950198,-7.44E-05,-0.03172651,0.05778527,0.003047473,-0.020170119,-0.12296313,-0.049463367,0.189126904,0
53220,-0.502772782,0.000906329,-0.822269974,0.131109347,0.03725407,0.008174638,-0.557084854,0.066172159,0.003309082,0.000525239,0.733237373,0.195923859,0.123405683,0
41820,0.774160219,0.001165485,0.232117657,0.232242748,0.043173336,-7.44E-05,-0.699021331,0.098125087,0.003145471,-0.02218843,-0.381990803,-0.208850394,-0.202226847,0
42562,1.846039893,-0.001554882,0.333791737,-0.071242656,-0.002558722,0.001880011,-0.557084854,-0.024524937,0.00278678,-0.016248257,-0.927158675,-0.030875795,0.132970737,0
71819,1.580170771,-0.001511693,1.299175369,-0.377911012,-0.033909958,-7.44E-05,-0.153867748,-0.022149703,0.002397364,-0.010554582,-0.821303667,-0.379920259,-0.970281442,0
35700,-0.547917457,0.00120552,-0.019677113,0.131109347,0.038562205,0.007222107,0.406833901,0.058470425,0.003341845,-0.007846679,-0.235116514,-0.175993683,-0.308037198,0
19738,-0.388554595,1.57E-05,-0.190681964,0.143455024,0.03725407,0.005593965,-0.319739523,0.061934119,0.003210874,-0.020916569,-0.085250561,0.016326703,0.022984735,0
73906,2.042300533,-0.001257795,-2.624871104,-0.344138603,0.012574055,-0.006553416,-0.88300823,-0.091430438,0.002591839,-0.259933268,-0.035362055,-0.94038751,-1.981885959,0
43435,-0.675052886,-0.000498053,0.741877921,0.144861458,0.039874539,0.006262606,0.201961366,0.061236371,0.003309082,-0.022336999,-0.134718756,-0.075832543,-0.412050506,0
49042,-0.488014109,-0.000290264,-0.135337808,0.12712085,0.041191008,0.005370249,0.023397184,0.063337032,0.003407412,-0.012718813,0.12319816,-0.18308771,0.000392417,0
51231,1.768354851,-0.002087589,1.942902661,0.0705053,0.018141055,-7.44E-05,-0.721426272,0.001751394,0.002917012,-0.01721077,1.415417019,0.304626226,0.754599106,0
9876,-0.502772782,0.000866629,-0.752281882,0.129772726,0.035299882,0.00933812,-0.600102423,0.062634343,0.003178165,0.014313924,0.282768449,0.000719509,0.060670428,0
92015,-0.309270174,0.000249163,-0.363102872,0.131627091,0.038685333,0.011360822,0.044354092,0.060589538,0.003234229,-0.020118586,0.763656151,0.071133821,0.457968072,0
45880,1.307086408,-0.001468344,1.536240332,0.020846112,0.032064841,0.000869697,-0.525182713,0.053061706,0.002982214,-0.019876845,0.774377613,0.391690355,1.060377471,0
52653,0.493603597,0.001963656,1.299175369,0.221794836,0.045830368,8.38E-05,0.262713813,0.065459747,0.003210874,-0.021406434,0.314552682,0.001511918,0.238690322,0
8000,-1.148502349,-0.000823613,0.040681249,0.118066325,0.036601597,0.004846552,0.131452297,0.058470425,0.003210874,-0.022357801,-0.005642248,-0.145590458,-0.068664026,0
719,-0.13718477,0.000956019,-0.555291574,0.169802653,0.038562205,0.002034391,-0.115876026,0.061934119,0.003178165,-0.018564671,-0.100307375,0.074241608,-0.045460095,0
68775,1.286207002,-0.00203765,0.368582545,0.074620621,0.028857421,0.002572647,-0.654681412,0.042090098,0.002949606,0.014520952,0.417742099,0.00833878,0.190266738,0
56021,-0.402363655,-0.002070959,-0.696687749,0.104561305,0.018763921,-7.44E-05,0.979790677,0.047815624,0.000569203,-0.019353752,-1.351991562,-0.319979918,-0.4093202,0
14512,-0.547917457,-0.000610408,-0.5336555,0.146274749,0.035950198,0.007222107,-0.699021331,0.06688697,0.003080125,-0.014710247,-0.110167609,-0.323542247,-0.222737204,0
9901,-0.502772782,0.009684283,0.6249718,0.25560807,0.041850775,-7.44E-05,0.059732577,0.064042171,0.003309082,-0.022714457,0.163673905,-0.109915922,-0.087002773,0
15306,-0.488014109,0.000267333,0.232117657,0.15929934,0.04053226,0.005891596,0.554579699,0.05984836,0.003276332,-0.022232476,0.250041873,-0.034677867,0.150364999,0
32020,-0.220112216,-0.000432184,-0.107048113,0.129772726,0.043173336,0.010204748,1.060719948,0.059158126,0.003309082,-0.020100206,-0.130037566,0.150111095,0.352378415,0
23543,-1.192357038,0.013964744,0.512310984,0.185359675,0.035299882,0.002878828,0.79101274,0.055745239,0.003407412,-0.022779088,0.093764533,0.344897511,0.061752233,0
31247,1.769882355,-0.001310845,0.134437314,0.020846112,0.023779719,0.00172536,-0.289922997,0.040219787,0.002949606,-0.019340636,-0.41664821,-0.162246326,-0.861841104,0
45113,1.014361171,-0.000832814,1.536240332,0.114295542,0.034002532,0.000241618,-0.546417014,0.05778527,0.003047473,-0.011161962,1.940602854,0.239840756,1.457978703,0
47252,0.122146054,0.000179964,0.663465452,0.211563173,0.041850775,0.000556296,0.775601692,0.059158126,0.003243596,-0.021701158,-0.590757708,-0.192907824,-0.48451161,0
8219,0.46657396,0.000797266,-0.107048113,0.221794836,0.04053226,0.001259728,0.562651466,0.059158126,0.003178165,-0.014317002,-0.35712799,-0.121582817,-0.325213292,0
39591,-0.502772782,-0.001785594,0.166557959,0.116802008,0.03725407,0.009844253,0.122554907,0.058470425,0.002917012,-0.020022519,-0.269623383,-0.202074208,-0.068664026,0
6876,-0.563262182,-0.00680209,-1.127463815,0.109371435,0.030778619,0.044177835,0.014262249,0.052397313,0.001591564,-0.022756427,-0.578513504,0.044798244,-0.801723649,0
39931,-0.642307931,-0.001407373,-0.822269974,0.025908088,0.024410941,0.017260798,0.514010888,0.048462976,0.001335093,-0.018893173,-0.195669604,0.088257711,0.51428926,0
78356,0.373445304,-0.000979201,-0.466516845,0.102196853,0.03725407,0.002419182,-0.319739523,0.061934119,0.003145471,-0.017533152,0.266279963,-0.107952414,0.266151386,0
33287,1.105651951,0.004042954,-0.5336555,0.169802653,0.051190563,0.006188494,0.390118873,0.068323741,0.003178165,-0.01964082,0.083320203,0.124387549,-0.00894997,0
70704,0.918018593,-0.002162227,0.43952864,-0.043124271,0.012574055,0.016914096,-0.721426272,-0.017339509,0.002624296,0.054196503,0.334140806,0.145012924,0.444738457,0
38070,-0.069974989,0.00537647,-0.244396677,0.151996033,0.041191008,0.005295582,0.104702879,0.062634343,0.003276332,0.093965673,0.064725884,0.034583287,0.059488445,0
57135,1.221272939,-0.001257795,-1.873145914,-0.278643289,0.028219142,-0.001030534,-0.721426272,0.035924717,0.002917012,-0.029304927,-0.370033551,-0.947621373,-0.068664026,0
5269,0.024721236,0.000590067,-0.618007408,0.149121809,0.041191008,0.002725861,0.279915916,0.061236371,0.003178165,-0.019994842,-0.276001584,-0.022761368,0.136834475,0
42164,-0.207952334,-0.000554321,0.166557959,0.186950528,0.038562205,-7.44E-05,1.118812298,0.057102678,0.003210874,-0.019176434,-0.056560319,0.017489075,0.050031024,0
4983,-0.006067482,-0.000675604,0.781801757,0.171329334,0.039874539,-7.44E-05,0.950049186,0.05778527,0.003210874,-0.02020556,0.147750743,-0.074774362,0.066931839,0
62473,0.074403409,-0.001310845,0.43952864,0.101024431,0.03142118,-7.44E-05,-0.493579617,0.051076089,0.002982214,-0.021095089,-0.017203144,0.121070123,0.692629797,0
39057,-0.321399934,-0.001424828,-0.618007408,0.109371435,0.032064841,0.03505872,-0.319739523,0.053728666,0.002982214,0.145404366,0.309133777,0.113241435,-0.177732615,0
73588,-3.124883871,-0.001060808,-0.443384797,0.15929934,0.035299882,0.00180272,-0.955044285,0.121423261,0.003505861,-0.022807036,-0.659295477,-1.025526171,-3.286822611,0
6678,0.350726985,0.00072805,-0.638192172,0.147694872,0.034650657,0.009265675,-0.75533769,0.064749747,0.003145471,0.048079108,-0.051395324,0.347897711,0.065148101,0
55511,-0.905249336,-0.000223691,-0.752281882,0.136526468,0.039874539,0.004846552,-0.410700654,0.067604168,0.003341845,-0.02234232,0.06307995,0.022880592,-0.068664026,0
24772,2.209820725,-0.001275511,-1.644736578,-0.649880239,-0.132578308,-0.153092737,-0.03172651,-0.098751759,0.002819317,-0.765152207,-3.31017426,-0.702139222,-0.665568593,0
4270,-0.563262182,-0.001222262,0.863097147,0.146274749,0.033355515,0.002034391,-0.462266703,0.056422662,0.003047473,-0.022538168,-0.581446208,-0.580005135,-0.714497104,0
55025,-0.742581634,-0.003013155,0.166557959,0.103375779,0.03725407,0.080952209,3.693627871,0.055070423,0.002494545,-0.022921468,-0.142094747,-0.129102252,-0.313388135,0
55851,1.72407301,0.004244144,-0.321959763,0.151996033,0.049844876,-7.44E-05,0.594801114,0.065459747,0.003080125,-0.016519194,0.431406179,0.124950344,0.433138717,0
8563,0.185932825,-0.001240045,0.199117216,0.106952558,0.035950198,0.005891596,1.016730918,0.055745239,0.003047473,-0.021008745,-0.180392689,-0.123109749,0.186620025,0
2986,-0.282559857,-0.001006464,-0.019677113,0.149121809,0.041191008,0.007809073,-0.03172651,0.064042171,0.003243596,-0.019496078,-1.076735197,-0.451192673,-0.253790454,0
65576,-0.642307931,-0.002145668,-0.489270844,0.091868291,0.021264395,0.001337512,-0.665708746,0.017912006,0.002300294,0.002721925,-0.666726182,-0.100408219,-0.239281501,0
28828,1.925366148,-0.001266658,-1.714095034,-0.079101635,-0.029363206,-0.024513819,-1.016498266,0.054398229,0.002656766,-0.051627014,-1.216930937,-0.115213466,-0.068664026,0
79217,-0.532722391,-0.000786748,-0.555291574,0.114295542,0.035299882,0.014961674,-0.894890572,0.086276785,0.003112791,-0.015944214,1.269180154,0.661456975,0.775632019,0
2444,-0.691676412,-0.001015539,-0.734058865,0.105753531,0.041850775,0.009120679,0.594801114,0.05984836,0.003538703,-0.022754498,0.042594206,0.049746854,-0.068664026,0
56430,0.014541891,-0.00199592,1.996153964,-0.505087949,-0.028221668,-7.44E-05,-1.016498266,-4.567492865,0.000378491,-0.018356171,-1.217321339,-1.420439515,-1.142040437,0
41384,2.148401226,-0.001275511,-1.677122591,-0.831074137,0.003439817,-0.110310599,-1.016498266,0.054398229,0.002917012,-0.684814827,-0.676212525,-0.115213466,-0.068664026,0
77480,-0.725438186,-0.002595893,-0.618007408,0.118066325,0.035299882,0.056831076,-0.420953037,0.059158126,0.001848677,-0.016070213,-0.363259303,0.218418334,-0.068664026,0
2519,-0.488014109,0.000511498,-0.107048113,0.165261771,0.043173336,0.002649286,0.626734468,0.060541113,0.003243596,-0.022347158,-0.410590575,-0.250135594,-0.392286923,0
33638,1.903548238,-0.001186599,0.904473695,0.034568334,0.047164729,-7.44E-05,0.658456154,0.063337032,0.003080125,-0.009993903,-0.867295084,-0.135178145,0.12827879,0
72802,1.166087368,-0.00076828,1.439860339,0.213253305,0.047164729,-7.44E-05,0.935114268,0.061236371,0.003178165,-0.014751613,0.2298009,-0.153641751,0.001692544,0
71584,2.245884023,-0.001511693,-2.697239331,-1.010471246,-0.308813067,-0.006300442,-0.789625549,-0.815081694,0.001784336,-0.024414026,2.494758123,0.080749839,-0.3076908,0
32038,-0.416302808,-0.000610408,-0.395975787,0.137898288,0.036601597,0.008466398,0.867365158,0.056422662,0.003080125,-0.016461312,0.966176478,0.260309208,0.868201128,0
92745,-0.204795898,-0.001296606,-0.029300874,0.045488667,0.03319952,0.001605182,0.842667589,0.054655798,0.002997363,-0.020414759,-0.364765388,-0.308298397,-0.615176086,0
44101,-0.563262182,-0.00074979,-0.296503066,0.128443219,0.037907609,0.010276746,-0.201894519,0.061934119,0.003178165,-0.006947048,0.478516359,0.012122354,0.198640443,0
13318,-0.924308643,-0.000675604,2.270640922,0.223521218,0.043836116,-7.44E-05,0.219407046,0.064042171,0.003341845,-0.022721213,0.198039591,-0.077416113,-0.068664026,0
88747,1.83827918,-0.001783518,-2.706943919,-0.627141481,-0.172917404,-0.006195372,1.181972217,-0.029947267,-0.009137887,-0.022831593,-4.611262177,-0.784668636,-5.585819072,1
61471,-0.308335401,-0.001726162,0.6249718,-0.066931466,0.009510106,0.000477748,-0.789625549,-0.04993166,0.002041957,-0.016000647,-0.56590061,-0.261915334,0.701907473,0
75257,1.91270195,-0.001328464,-0.049220379,-0.442286863,-0.084313928,-7.44E-05,-0.871173845,-0.486215506,0.002364996,-0.003767764,-1.120404936,0.619623238,-0.068664026,0
28851,-0.777407048,-0.002620169,-0.321959763,0.140662811,0.03142118,0.002034391,0.682111203,0.053728666,0.002754256,-0.022370379,-0.28001349,-0.085788062,-0.109956387,0
8534,0.588829423,0.002755202,0.199117216,0.154897252,0.041850775,0.009627547,0.505854578,0.060541113,0.003145471,-0.01474042,0.49111718,0.162722082,0.340754274,0
3932,-0.532722391,1.57E-05,-0.270649589,0.128443219,0.03725407,0.007442522,0.288491563,0.05778527,0.003210874,-0.015939836,0.401693467,-0.052762892,0.37570075,0
60737,-0.777407048,-0.000413321,-0.107048113,0.157825303,0.043173336,0.004921514,0.322627266,0.062634343,0.003440215,-0.022217472,-0.365980296,0.093754933,-0.09196335,0
90440,-1.063957504,-0.00196747,-0.840454858,0.088873342,0.03280046,0.03099248,0.04937526,0.054490961,-0.002240301,-0.022793679,-0.155231387,-0.099477787,0.290777058,0
28285,0.395687798,0.012909753,-0.019677113,0.234004884,0.046497067,0.000713153,0.122554907,0.067604168,0.003276332,-0.021516972,-0.042544295,0.013769107,0.10007008,0
86840,-1.063757102,-0.002997237,-0.217741683,0.074620621,0.028857421,0.000713153,1.20479586,0.052397313,0.002106473,-0.014160763,-1.006310174,-0.422049378,-0.208508319,0
57785,2.129396887,-0.001424828,-2.848130274,-1.349090689,-0.291552148,-0.003963214,-0.88300823,-1.160380342,2.96E-05,-0.025213123,-1.13269528,-0.869383943,-0.205094745,0
76542,-0.148725023,0.002116869,0.299452356,0.166768853,0.041191008,0.001103939,0.166854053,0.061934119,0.003276332,-0.018504894,-0.030844553,-0.117670178,-0.138805046,0
57660,0.783931905,-1.31E-05,-0.347022339,0.153443278,0.043173336,0.008320594,0.423487287,0.061934119,0.003178165,0.000712548,-0.54962615,-0.21765678,-0.161317109,0
58385,1.799620297,-0.001398634,-0.919298102,-0.190530449,-0.008490858,0.001957234,-0.75533769,-0.091430438,0.002721746,0.104407394,0.199239328,1.044179513,-1.340321077,0
83581,2.338702282,-0.001275511,-3.140727636,-1.479736657,-2.522969449,-0.008080814,-1.016498266,0.054398229,0.002300294,-0.045255816,3.663886549,-0.115213466,-0.068664026,0
37821,1.079841569,-0.000156907,0.403827331,0.174402169,0.043836116,-7.44E-05,0.339596439,0.062634343,0.003112791,-0.009799041,0.378479972,0.180434284,0.461536153,0
37077,0.981104676,-0.00074979,2.38432133,0.180625222,0.035299882,-7.44E-05,-0.410700654,0.05984836,0.003047473,-0.01714269,0.050919185,-0.162361368,0.099964266,0
673,-0.430373853,0.000639277,-0.419872007,0.179059829,0.042511554,0.001492863,0.972371224,0.059158126,0.003407412,-0.02259229,0.563776174,0.424624583,1.532211145,0
64844,-0.725438186,-0.001257795,-0.296503066,-0.001596779,0.032064841,0.002342354,-0.535783082,0.053061706,0.002949606,-0.020883093,0.875072094,0.134149667,0.484686168,0
6984,0.774160219,-0.000384992,0.368582545,0.168282486,0.045830368,0.000713153,0.594801114,0.062634343,0.003178165,-0.012355575,0.140055966,-0.028860961,0.277530826,0
70208,1.437772748,-0.001785594,0.071501543,-0.253865296,0.009510106,0.001492863,0.023397184,0.030534919,0.002721746,0.007308295,0.479332844,0.158720996,0.540298674,0
47923,0.311764633,0.000678701,-0.618007408,0.144861458,0.045164639,0.002495946,-0.600102423,0.092538477,0.003341845,-0.012721248,0.742139866,0.200582989,0.745756989,0
83348,-0.759903677,-0.001006464,-0.244396677,0.12712085,0.035299882,0.009627547,0.348056712,0.056422662,0.003047473,-0.02052982,0.554832986,0.021972249,0.713294856,0
86228,0.600841759,0.001739862,-0.321959763,0.140662811,0.041191008,0.004395714,-0.004069974,0.064042171,0.003178165,0.006754371,0.070029373,-0.058750214,0.079808866,0
25617,0.103274597,-0.001015539,-0.347022339,0.131109347,0.032709617,0.002188503,-0.871173845,0.057102678,0.003047473,-0.020696766,0.480820359,0.004775398,0.199916727,0
52289,-0.444578622,-0.00225303,-0.321959763,0.083079256,0.032064841,0.007589262,0.398484138,0.053728666,0.00278678,-0.007894923,-0.186745383,0.269438296,-0.02037876,0
87942,0.618576809,-0.001123886,0.512310984,0.079870329,0.034650657,0.005891596,-0.380121444,0.05778527,0.003014836,-0.014949678,0.631147753,0.281571021,1.093208228,0
64728,-1.043164704,-0.000712741,0.946339467,0.129772726,0.03725407,0.009844253,-0.134825034,0.05984836,0.003604425,-0.021789836,-0.20679656,-0.192661754,-0.946632206,0
64625,-1.330267281,-0.001302024,-0.597464801,-0.001596779,0.03142118,-7.44E-05,-1.016498266,0.054398229,0.002917012,-0.022346191,-0.122407619,-0.115213466,-0.068664026,0
90902,0.037116731,-0.001005513,1.012071062,0.148269721,0.040893327,0.007332753,0.327886649,0.060812733,0.003181761,-0.022464362,0.279528212,-0.05804875,0.557636664,0
16934,-0.347890462,-0.001563502,-1.062900362,0.07670609,0.017519073,0.020902817,-0.359880851,0.028184033,-2.09E-06,-0.022460819,-1.227180617,-0.42299043,1.31809989,0
71208,0.739047408,-0.001275511,-0.296503066,0.097545252,0.034002532,0.000947853,-0.462266703,0.057102678,0.003014836,0.072646217,0.535362273,0.176764616,1.900755407,0
74019,0.54555028,-0.001060808,0.01028923,0.13516164,0.042511554,-7.44E-05,-0.250541321,0.069045676,0.003178165,-0.019502393,0.25355491,0.023635533,0.484686168,0
29340,-0.24475733,0.002807017,-0.163214883,0.188547705,0.039874539,0.003260189,0.140330777,0.061236371,0.003309082,-0.021831021,-0.217972705,-0.114436433,-0.518531307,0
44211,1.758239868,9.29E-05,0.232117657,0.201550811,0.049173427,-7.44E-05,-0.250541321,0.080150497,0.003080125,0.232101498,0.257436687,-0.016240593,0.308800385,0
57590,2.001906221,-0.001657921,1.786397615,-0.081482683,-0.025932611,0.00379165,-1.016498266,0.054398229,0.002754256,-0.014826558,-1.488114496,-0.115213466,1.901173639,0
32972,0.71832189,-0.001141842,1.207946823,-0.116406888,0.039874539,0.000556296,-0.299834757,0.066172159,0.003210874,-0.021272601,0.959472931,0.090935024,-0.068664026,0
36043,-0.759903677,0.000199354,0.549397088,0.143455024,0.03725407,0.002878828,0.602804547,0.057102678,0.003768949,-0.022726038,0.566498991,-0.101332201,-0.114888529,0
11542,-0.867743412,-0.001257795,0.040681249,-0.047109498,0.027581904,-7.44E-05,-1.016498266,0.054398229,0.003014836,-0.021101395,0.144204461,-0.115213466,-0.068664026,0
10200,-1.002665625,-0.000526209,-0.163214883,0.203204175,0.039874539,0.001647931,0.897586574,0.05778527,0.003604425,-0.022745334,0.22248281,-0.060453228,0.530762601,0
2859,0.519919977,0.000540937,-0.677523131,0.114295542,0.042511554,0.011709932,-0.380121444,0.071956808,0.003145471,0.467281974,-0.068279066,-0.077722565,-0.091298878,0
31582,-1.403026666,-0.001319658,1.487789705,0.146274749,0.034002532,0.001880011,-0.022486362,0.055745239,0.002982214,-0.022662325,-0.100521133,-0.162849599,-0.212982279,0
82655,-0.295389229,-0.002636339,0.512310984,0.168282486,0.037907609,0.001103939,0.228103305,0.059158126,0.002591839,-0.019949198,0.016915098,-0.368155656,-0.939402615,0
28246,-0.759903677,0.001035671,-0.347022339,0.156357934,0.035299882,0.007148553,0.06876607,0.057102678,0.003341845,0.003511819,0.413969322,-0.007162635,0.21283683,0
84237,-0.347890462,-0.003967851,0.512310984,0.074620621,0.030137148,0.004018579,0.050679087,0.051735452,0.00107923,-0.019264367,-1.4381445,-0.188513822,0.263736885,0
80862,2.314282385,-0.001346052,-3.013858956,-1.58711767,-1.566441876,-0.006722324,3.841136833,-0.185322821,0.000410256,-0.024029466,0.439073468,-0.080792064,-0.257904686,0
73831,-0.886395331,-0.001450958,2.049950761,0.143455024,0.03142118,-7.44E-05,-0.339754226,0.051735452,0.002917012,-0.022204403,-0.153083904,-0.301011777,-0.433178594,0
44434,0.445816501,-0.0008512,1.03154863,0.147694872,0.045830368,0.002495946,0.077779708,0.067604168,0.003407412,-0.003735097,0.367712569,0.155009618,0.00124067,0
3204,-0.61021617,-0.001213359,-0.135337808,0.096397921,0.030137148,0.002878828,-0.451892081,0.049764729,0.003112791,-0.018179245,1.359840651,0.933382245,1.931067462,0
35603,1.966317926,-0.001683552,-1.276797364,-0.200120889,-0.013191902,-0.010054779,-0.03172651,0.007018602,0.002721746,-0.032231913,-1.284141219,-0.258152177,-1.501763498,0
71126,-0.886395331,-0.000722012,-1.233438104,0.121903273,0.034650657,0.002649286,-0.589295372,0.059158126,0.003178165,0.09469746,0.376454495,-0.083470727,0.010274996,0
36786,0.558116276,-0.001213359,-1.102163997,0.113053451,0.035299882,0.008174638,-0.743992716,0.066172159,0.003047473,-0.020699193,1.282504439,0.895888397,0.146650061,0
11666,-1.237245154,-0.002326997,0.265561849,0.144861458,0.026310506,0.000947853,-0.654681412,0.03411215,0.002462139,-0.022707701,-0.476849952,-0.076248695,-0.225973103,0
38521,1.837111583,-0.001302024,-2.577407258,-0.596018368,-0.161654833,-0.003798021,1.240227574,-0.02310213,-0.009518758,-0.02466185,-1.980628473,-0.413963979,-1.199945895,0
58795,-0.886395331,-0.000147349,-0.049220379,0.140662811,0.04053226,0.008975539,0.836962919,0.058470425,0.003505861,-0.022697566,0.350492714,0.029521117,0.349207788,0
33704,-0.982751565,-0.000591733,1.16309361,0.172862512,0.036601597,-7.44E-05,0.348056712,0.057102678,0.003505861,-0.022509167,0.222726729,-0.265451026,-0.18800939,0
81016,0.319669658,-0.001563502,0.741877921,-0.246196937,-0.027650156,-0.077294376,0.245443238,0.006486789,-0.000571003,-0.04219206,-1.005155801,-0.274120435,-0.465931452,0
51207,1.657466167,-0.001257795,-2.378898497,-0.822066673,-0.017274572,-0.003715518,-0.535783082,-0.048620909,-0.000255223,-0.05565526,0.804755737,-0.581020214,-0.614723814,0
63058,0.909750863,0.003495321,1.439860339,-0.332044435,0.039217851,0.006484675,-0.687878272,0.080908719,0.003505861,0.047477209,-0.159083585,-0.484320613,-2.594125539,0
42608,0.445816501,-0.001266658,0.43952864,0.075660992,0.035950198,0.005295582,2.612952981,0.055070423,0.003014836,-0.02097139,-0.450731639,-0.049680697,0.025408633,0
17353,-0.963056368,-0.001150809,1.03154863,0.144861458,0.032709617,8.38E-05,0.201961366,0.054398229,0.003374622,-0.02266667,-0.257025363,-0.300920272,-0.156208733,0
33772,1.513089783,-0.00375907,1.03154863,-0.1336747,-0.017274572,0.001647931,-0.859386796,-0.202521968,0.002462139,0.005223023,2.345580328,4.451212757,0.064096273,0
44518,1.096088488,-0.000384992,0.199117216,0.182197005,0.052539926,-7.44E-05,1.448242659,0.061934119,0.003210874,-0.010107407,0.399820407,-0.069920797,-0.068664026,0
5107,-0.563262182,0.001739862,-0.597464801,0.131109347,0.039217851,0.005742874,-0.643691801,0.076392434,0.003243596,-0.001158926,-0.195835006,0.234345125,-0.053005985,0
57830,0.835719281,-0.002668644,-0.734058865,-0.05299327,0.020637907,-0.099187448,-0.789625549,-0.002384253,0.002332639,-0.049241005,-0.154625731,-0.257560605,-0.132849981,0
13328,-0.547917457,0.001780468,0.475689012,0.174402169,0.039874539,0.002495946,0.228103305,0.060541113,0.003309082,-0.019314404,0.143580096,0.014047107,0.008118385,0
54594,-0.282559857,0.000846796,-0.597464801,0.101024431,0.037907609,0.061204873,-0.600102423,0.070496587,0.003276332,0.005569489,0.583207128,0.259344295,0.492222421,0
9651,-0.563262182,-0.001870074,-0.244396677,-0.035681092,0.018141055,-0.008080814,-0.231006536,0.03411215,-0.018697084,-0.02293059,-0.70366458,-0.4551056,-0.119655456,0
90540,-1.27851872,-0.004103319,-0.114017854,0.084706917,0.012116726,0.007676696,1.562744345,0.047201553,-0.003812814,-0.022790609,-2.187354764,-0.291167174,-2.233624313,0
52721,1.73102563,-0.001275511,-1.844350792,-0.69461191,-0.066591716,-0.005544389,-1.016498266,0.054398229,0.001880863,-0.040830113,-1.464323834,-0.115213466,-0.068664026,0
83394,-0.458918982,0.000462497,-0.443384797,0.116802008,0.039874539,0.001103939,-0.859386796,0.118856917,0.003276332,-0.020491962,-0.132497778,0.070799336,0.652826707,0
7901,0.473399777,-0.000384992,0.702433322,0.153443278,0.049173427,0.001880011,0.859781687,0.063337032,0.003309082,-0.022075141,1.121591738,0.308678933,-0.580278656,0
56035,0.739047408,-0.00031873,-0.296503066,0.183775162,0.039217851,-7.44E-05,-0.390285134,0.06688697,0.003145471,0.005891563,0.366763654,0.104361965,0.435920651,0
45503,0.004279318,-0.000479257,0.232117657,0.194999316,0.039874539,0.00039912,0.305592582,0.05984836,0.003178165,-0.01664371,-0.092560463,-0.017936932,-0.068664026,0
75054,-1.378478366,0.045789957,-0.618007408,0.171329334,0.036601597,0.002495946,-0.289922997,0.061236371,0.010352585,-0.019313432,-0.569725047,0.186329021,-0.090106253,0
9140,-0.691676412,-0.001195527,0.071501543,0.129772726,0.036601597,0.009844253,-0.240761109,0.05984836,0.003047473,-0.021984581,0.489979175,-0.105371675,-0.338043868,0
